lam_dim,lam_dim_id,rad,rad_id,pressure_dim,pressure_dim_id,simulation_area,patch_area,delta,delta_id,k0,k0_id,indices
0.008068965517241379,1.0,488.125,39.0,0.0,,26947251.51435399,2994139.0571504436,0.6293103448275862,13.0,320.0,,2413.0
0.12465517241379308,24.0,321.875,25.0,0.0,,11717281.568648713,1301920.1742943013,0.7844827586206897,17.0,320.0,,30287.0
0.09424137931034482,18.0,203.125,15.0,0.0,,4666369.55674812,518485.50630534673,0.16379310344827586,1.0,320.0,,22591.0
0.033413793103448275,6.0,250.625,19.0,0.0,,7103970.566576611,789330.0629529569,1.0172413793103448,23.0,320.0,,7973.0
0.008068965517241379,1.0,72.5,4.0,0.0,,594467.8698755286,66051.9855417254,0.9784482758620692,22.0,320.0,,1372.0
0.033413793103448275,6.0,416.875,33.0,0.0,,19654593.947759666,2183843.771973296,0.3189655172413793,5.0,320.0,,8375.0
0.05875862068965518,11.0,405.0,32.0,0.0,,18550790.46018237,2061198.9400202632,0.3189655172413793,5.0,320.0,,14495.0
0.0993103448275862,19.0,143.75,10.0,0.0,,2337050.409959532,259672.2677732813,1.0560344827586208,24.0,320.0,,23694.0
0.04862068965517241,9.0,191.25,14.0,0.0,,4136711.761568445,459634.6401742717,1.0560344827586208,24.0,320.0,,11514.0
0.04862068965517241,9.0,155.625,11.0,0.0,,2739120.273495292,304346.69705503236,0.7844827586206897,17.0,320.0,,11417.0
0.07396551724137931,14.0,120.0,8.0,0.0,,1628601.6316209487,180955.73684677208,1.0560344827586208,24.0,320.0,,17484.0
0.04862068965517241,9.0,167.5,12.0,0.0,,3173087.119942032,352565.2355491145,0.3189655172413793,5.0,320.0,,11435.0
0.11451724137931035,22.0,357.5,28.0,0.0,,14454546.338982975,1606060.7043314418,1.1724137931034484,27.0,320.0,,27927.0
0.09424137931034482,18.0,416.875,33.0,0.0,,19654593.947759666,2183843.771973296,0.5129310344827587,10.0,320.0,,23140.0
0.01820689655172413,3.0,381.25,30.0,0.0,,16438874.433760716,1826541.603751191,0.8620689655172414,19.0,320.0,,4609.0
0.1297241379310345,25.0,452.5,36.0,0.0,,23157386.307957426,2573042.9231063803,0.5517241379310345,11.0,320.0,,31841.0
0.04862068965517241,9.0,333.75,26.0,0.0,,12597806.175849155,1399756.2417610174,0.7068965517241379,15.0,320.0,,11865.0
0.11958620689655172,23.0,215.0,16.0,0.0,,5227924.334838775,580880.4816487527,0.9396551724137931,21.0,320.0,,28791.0
0.11451724137931035,22.0,274.375,21.0,0.0,,8514152.96895673,946016.9965507477,0.6681034482758621,14.0,320.0,,27704.0
0.06382758620689655,12.0,357.5,28.0,0.0,,14454546.338982975,1606060.7043314418,1.0948275862068966,25.0,320.0,,15625.0
0.023275862068965515,4.0,25.0,0.0,0.0,,70685.83470577035,7853.981633974482,0.7068965517241379,15.0,320.0,,4935.0
0.013137931034482759,2.0,464.375,37.0,0.0,,24388777.727178633,2709864.1919087367,1.0172413793103448,23.0,320.0,,3593.0
0.10944827586206897,21.0,72.5,4.0,0.0,,594467.8698755286,66051.9855417254,0.5517241379310345,11.0,320.0,,25961.0
0.11451724137931035,22.0,369.375,29.0,0.0,,15430761.894916356,1714529.0994351509,0.9784482758620692,22.0,320.0,,27952.0
0.12465517241379308,24.0,452.5,36.0,0.0,,23157386.307957426,2573042.9231063803,0.7456896551724138,16.0,320.0,,30616.0
0.11958620689655172,23.0,48.75,2.0,0.0,,268782.8864686917,29864.765163187967,0.9396551724137931,21.0,320.0,,28371.0
0.09424137931034482,18.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,0.16379310344827586,1.0,320.0,,22171.0
0.023275862068965515,4.0,428.75,34.0,0.0,,20790294.41824794,2310032.71313866,1.25,29.0,320.0,,5969.0
0.09424137931034482,18.0,191.25,14.0,0.0,,4136711.761568445,459634.6401742717,0.9396551724137931,21.0,320.0,,22581.0
0.10944827586206897,21.0,72.5,4.0,0.0,,594467.8698755286,66051.9855417254,1.0172413793103448,23.0,320.0,,25973.0
0.053689655172413794,10.0,381.25,30.0,0.0,,16438874.433760716,1826541.603751191,0.7456896551724138,16.0,320.0,,13216.0
0.1043793103448276,20.0,238.75,18.0,0.0,,6446724.83975302,716302.7599725578,0.7068965517241379,15.0,320.0,,25155.0
0.023275862068965515,4.0,476.25,38.0,0.0,,25652066.129310824,2850229.569923425,0.4353448275862069,8.0,320.0,,6068.0
0.0993103448275862,19.0,393.125,31.0,0.0,,17478883.95551605,1942098.2172795616,0.8620689655172414,19.0,320.0,,24319.0
0.11958620689655172,23.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,0.2801724137931034,4.0,320.0,,28324.0
0.13986206896551726,27.0,96.25,6.0,0.0,,1047740.784926281,116415.64276958678,0.4353448275862069,8.0,320.0,,33398.0
0.1297241379310345,25.0,428.75,34.0,0.0,,20790294.41824794,2310032.71313866,0.9008620689655172,20.0,320.0,,31790.0
0.053689655172413794,10.0,238.75,18.0,0.0,,6446724.83975302,716302.7599725578,0.2413793103448276,3.0,320.0,,12843.0
0.033413793103448275,6.0,167.5,12.0,0.0,,3173087.119942032,352565.2355491145,0.4353448275862069,8.0,320.0,,7748.0
0.013137931034482759,2.0,428.75,34.0,0.0,,20790294.41824794,2310032.71313866,1.0172413793103448,23.0,320.0,,3503.0
0.15,29.0,357.5,28.0,0.0,,14454546.338982975,1606060.7043314418,0.6681034482758621,14.0,320.0,,36524.0
0.003,0.0,96.25,6.0,0.0,,1047740.784926281,116415.64276958678,0.9008620689655172,20.0,320.0,,200.0
0.06382758620689655,12.0,215.0,16.0,0.0,,5227924.334838775,580880.4816487527,1.0560344827586208,24.0,320.0,,15264.0
0.06889655172413793,13.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,0.7844827586206897,17.0,320.0,,16037.0
0.043551724137931035,8.0,274.375,21.0,0.0,,8514152.96895673,946016.9965507477,1.0948275862068966,25.0,320.0,,10495.0
0.053689655172413794,10.0,203.125,15.0,0.0,,4666369.55674812,518485.50630534673,0.7068965517241379,15.0,320.0,,12765.0
0.15,29.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,0.9008620689655172,20.0,320.0,,35720.0
0.053689655172413794,10.0,155.625,11.0,0.0,,2739120.273495292,304346.69705503236,0.9784482758620692,22.0,320.0,,12652.0
0.11958620689655172,23.0,357.5,28.0,0.0,,14454546.338982975,1606060.7043314418,0.125,0.0,320.0,,29130.0
0.01820689655172413,3.0,60.625,3.0,0.0,,415676.88671662076,46186.3207462912,1.2112068965517242,28.0,320.0,,3808.0
0.15,29.0,167.5,12.0,0.0,,3173087.119942032,352565.2355491145,0.8232758620689655,18.0,320.0,,36048.0
0.11451724137931035,22.0,310.0,24.0,0.0,,10868653.944359247,1207628.2160399165,0.7844827586206897,17.0,320.0,,27797.0
0.023275862068965515,4.0,428.75,34.0,0.0,,20790294.41824794,2310032.71313866,0.16379310344827586,1.0,320.0,,5941.0
0.008068965517241379,1.0,179.375,13.0,0.0,,3638950.9492997485,404327.8832555276,0.6681034482758621,14.0,320.0,,1634.0
0.11451724137931035,22.0,155.625,11.0,0.0,,2739120.273495292,304346.69705503236,1.0172413793103448,23.0,320.0,,27413.0
0.07396551724137931,14.0,476.25,38.0,0.0,,25652066.129310824,2850229.569923425,1.0560344827586208,24.0,320.0,,18384.0
0.12465517241379308,24.0,428.75,34.0,0.0,,20790294.41824794,2310032.71313866,0.9396551724137931,21.0,320.0,,30561.0
0.003,0.0,108.125,7.0,0.0,,1322222.7168181257,146913.63520201395,0.4741379310344828,9.0,320.0,,219.0
0.06382758620689655,12.0,108.125,7.0,0.0,,1322222.7168181257,146913.63520201395,0.9784482758620692,22.0,320.0,,14992.0
0.1043793103448276,20.0,357.5,28.0,0.0,,14454546.338982975,1606060.7043314418,0.2801724137931034,4.0,320.0,,25444.0
0.13986206896551726,27.0,369.375,29.0,0.0,,15430761.894916356,1714529.0994351509,0.2801724137931034,4.0,320.0,,34084.0
0.07396551724137931,14.0,464.375,37.0,0.0,,24388777.727178633,2709864.1919087367,0.6293103448275862,13.0,320.0,,18343.0
0.1043793103448276,20.0,155.625,11.0,0.0,,2739120.273495292,304346.69705503236,0.3577586206896552,6.0,320.0,,24936.0
0.05875862068965518,11.0,120.0,8.0,0.0,,1628601.6316209487,180955.73684677208,1.1336206896551724,26.0,320.0,,13796.0
0.15,29.0,96.25,6.0,0.0,,1047740.784926281,116415.64276958678,0.7456896551724138,16.0,320.0,,35866.0
0.11958620689655172,23.0,357.5,28.0,0.0,,14454546.338982975,1606060.7043314418,0.3577586206896552,6.0,320.0,,29136.0
0.008068965517241379,1.0,369.375,29.0,0.0,,15430761.894916356,1714529.0994351509,1.0948275862068966,25.0,320.0,,2125.0
0.07903448275862067,15.0,321.875,25.0,0.0,,11717281.568648713,1301920.1742943013,1.1724137931034484,27.0,320.0,,19227.0
0.07903448275862067,15.0,416.875,33.0,0.0,,19654593.947759666,2183843.771973296,0.9396551724137931,21.0,320.0,,19461.0
0.05875862068965518,11.0,452.5,36.0,0.0,,23157386.307957426,2573042.9231063803,1.0948275862068966,25.0,320.0,,14635.0
0.07903448275862067,15.0,143.75,10.0,0.0,,2337050.409959532,259672.2677732813,0.2025862068965517,2.0,320.0,,18752.0
0.03848275862068967,7.0,321.875,25.0,0.0,,11717281.568648713,1301920.1742943013,0.4741379310344828,9.0,320.0,,9369.0
0.08410344827586208,16.0,238.75,18.0,0.0,,6446724.83975302,716302.7599725578,1.2112068965517242,28.0,320.0,,20248.0
0.0993103448275862,19.0,84.375,5.0,0.0,,805155.8359454153,89461.75954949061,0.3965517241379311,7.0,320.0,,23527.0
0.04862068965517241,9.0,203.125,15.0,0.0,,4666369.55674812,518485.50630534673,0.2413793103448276,3.0,320.0,,11523.0
0.013137931034482759,2.0,345.625,27.0,0.0,,13510227.765960578,1501136.418440064,0.5517241379310345,11.0,320.0,,3281.0
0.08917241379310345,17.0,226.875,17.0,0.0,,5821376.095840408,646819.5662044898,1.25,29.0,320.0,,21449.0
0.1043793103448276,20.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,0.7068965517241379,15.0,320.0,,24645.0
0.10944827586206897,21.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,0.6681034482758621,14.0,320.0,,25874.0
0.043551724137931035,8.0,369.375,29.0,0.0,,15430761.894916356,1714529.0994351509,0.2801724137931034,4.0,320.0,,10714.0
0.013137931034482759,2.0,393.125,31.0,0.0,,17478883.95551605,1942098.2172795616,0.6681034482758621,14.0,320.0,,3404.0
0.018206896551724132,3.0,274.375,21.0,0.0,,8514152.96895673,946016.9965507477,0.6681034482758621,14.0,320.0,,4334.0
0.06889655172413793,13.0,452.5,36.0,0.0,,23157386.307957426,2573042.9231063803,0.9396551724137931,21.0,320.0,,17091.0
0.008068965517241379,1.0,274.375,21.0,0.0,,8514152.96895673,946016.9965507477,0.3577586206896552,6.0,320.0,,1866.0
0.03848275862068967,7.0,96.25,6.0,0.0,,1047740.784926281,116415.64276958678,0.16379310344827586,1.0,320.0,,8791.0
0.10944827586206897,21.0,393.125,31.0,0.0,,17478883.95551605,1942098.2172795616,1.25,29.0,320.0,,26789.0
0.018206896551724132,3.0,345.625,27.0,0.0,,13510227.765960578,1501136.418440064,1.25,29.0,320.0,,4529.0
0.053689655172413794,10.0,405.0,32.0,0.0,,18550790.46018237,2061198.9400202632,0.6681034482758621,14.0,320.0,,13274.0
0.08410344827586208,16.0,191.25,14.0,0.0,,4136711.761568445,459634.6401742717,0.5129310344827587,10.0,320.0,,20110.0
0.1297241379310345,25.0,416.875,33.0,0.0,,19654593.947759666,2183843.771973296,0.6681034482758621,14.0,320.0,,31754.0
0.15,29.0,72.5,4.0,0.0,,594467.8698755286,66051.9855417254,0.9784482758620692,22.0,320.0,,35812.0
0.028344827586206895,5.0,131.875,9.0,0.0,,1966877.529334751,218541.94770386122,0.4741379310344828,9.0,320.0,,6429.0
0.08410344827586208,16.0,143.75,10.0,0.0,,2337050.409959532,259672.2677732813,0.2025862068965517,2.0,320.0,,19982.0
0.09424137931034482,18.0,440.625,35.0,0.0,,21957891.87164719,2439765.7635163544,1.1336206896551724,26.0,320.0,,23216.0
0.06889655172413793,13.0,440.625,35.0,0.0,,21957891.87164719,2439765.7635163544,0.3189655172413793,5.0,320.0,,17045.0
0.08917241379310345,17.0,215.0,16.0,0.0,,5227924.334838775,580880.4816487527,0.8620689655172414,19.0,320.0,,21409.0
0.06382758620689655,12.0,238.75,18.0,0.0,,6446724.83975302,716302.7599725578,0.7844827586206897,17.0,320.0,,15317.0
0.15,29.0,488.125,39.0,0.0,,26947251.51435399,2994139.0571504436,0.6293103448275862,13.0,320.0,,36853.0
0.0993103448275862,19.0,48.75,2.0,0.0,,268782.8864686917,29864.765163187967,0.9784482758620692,22.0,320.0,,23452.0
0.06889655172413793,13.0,60.625,3.0,0.0,,415676.88671662076,46186.3207462912,1.0560344827586208,24.0,320.0,,16104.0
0.06382758620689655,12.0,345.625,27.0,0.0,,13510227.765960578,1501136.418440064,0.8232758620689655,18.0,320.0,,15588.0
0.13986206896551726,27.0,167.5,12.0,0.0,,3173087.119942032,352565.2355491145,0.2025862068965517,2.0,320.0,,33572.0
0.06889655172413793,13.0,274.375,21.0,0.0,,8514152.96895673,946016.9965507477,0.9784482758620692,22.0,320.0,,16642.0
0.11451724137931035,22.0,250.625,19.0,0.0,,7103970.566576611,789330.0629529569,0.5129310344827587,10.0,320.0,,27640.0
0.053689655172413794,10.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,0.5517241379310345,11.0,320.0,,12341.0
0.0993103448275862,19.0,345.625,27.0,0.0,,13510227.765960578,1501136.418440064,1.2112068965517242,28.0,320.0,,24208.0
0.03848275862068967,7.0,357.5,28.0,0.0,,14454546.338982975,1606060.7043314418,0.3577586206896552,6.0,320.0,,9456.0
0.033413793103448275,6.0,369.375,29.0,0.0,,15430761.894916356,1714529.0994351509,0.3189655172413793,5.0,320.0,,8255.0
0.08917241379310345,17.0,476.25,38.0,0.0,,25652066.129310824,2850229.569923425,1.1336206896551724,26.0,320.0,,22076.0
0.15,29.0,345.625,27.0,0.0,,13510227.765960578,1501136.418440064,0.125,0.0,320.0,,36480.0
0.06382758620689655,12.0,500.0,40.0,0.0,,28274333.882308137,3141592.653589793,0.9396551724137931,21.0,320.0,,15981.0
0.023275862068965515,4.0,357.5,28.0,0.0,,14454546.338982975,1606060.7043314418,1.2112068965517242,28.0,320.0,,5788.0
0.1297241379310345,25.0,120.0,8.0,0.0,,1628601.6316209487,180955.73684677208,0.7068965517241379,15.0,320.0,,31005.0
0.1297241379310345,25.0,310.0,24.0,0.0,,10868653.944359247,1207628.2160399165,0.8620689655172414,19.0,320.0,,31489.0
0.0993103448275862,19.0,203.125,15.0,0.0,,4666369.55674812,518485.50630534673,0.4353448275862069,8.0,320.0,,23828.0
0.028344827586206895,5.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,0.7068965517241379,15.0,320.0,,6195.0
0.13479310344827586,26.0,405.0,32.0,0.0,,18550790.46018237,2061198.9400202632,0.7068965517241379,15.0,320.0,,32955.0
0.043551724137931035,8.0,226.875,17.0,0.0,,5821376.095840408,646819.5662044898,0.3189655172413793,5.0,320.0,,10355.0
0.05875862068965518,11.0,250.625,19.0,0.0,,7103970.566576611,789330.0629529569,0.4353448275862069,8.0,320.0,,14108.0
0.06889655172413793,13.0,179.375,13.0,0.0,,3638950.9492997485,404327.8832555276,0.9008620689655172,20.0,320.0,,16400.0
0.04862068965517241,9.0,369.375,29.0,0.0,,15430761.894916356,1714529.0994351509,1.25,29.0,320.0,,11969.0
0.11958620689655172,23.0,428.75,34.0,0.0,,20790294.41824794,2310032.71313866,0.3577586206896552,6.0,320.0,,29316.0
0.06889655172413793,13.0,298.125,23.0,0.0,,10051923.302980764,1116880.3669978622,1.0948275862068966,25.0,320.0,,16705.0
0.13479310344827586,26.0,452.5,36.0,0.0,,23157386.307957426,2573042.9231063803,1.1724137931034484,27.0,320.0,,33087.0
0.1297241379310345,25.0,393.125,31.0,0.0,,17478883.95551605,1942098.2172795616,0.3965517241379311,7.0,320.0,,31687.0
0.09424137931034482,18.0,476.25,38.0,0.0,,25652066.129310824,2850229.569923425,1.25,29.0,320.0,,23309.0
0.053689655172413794,10.0,416.875,33.0,0.0,,19654593.947759666,2183843.771973296,0.8620689655172414,19.0,320.0,,13309.0
0.003,0.0,36.875,1.0,0.0,,153785.8691317416,17087.318792415736,1.0560344827586208,24.0,320.0,,54.0
0.1297241379310345,25.0,428.75,34.0,0.0,,20790294.41824794,2310032.71313866,0.125,0.0,320.0,,31770.0
0.08410344827586208,16.0,84.375,5.0,0.0,,805155.8359454153,89461.75954949061,1.0560344827586208,24.0,320.0,,19854.0
0.08917241379310345,17.0,298.125,23.0,0.0,,10051923.302980764,1116880.3669978622,0.2025862068965517,2.0,320.0,,21602.0
